"","PMID","Title","Abstract"
"132","20888413","Lorazepam, fluoxetine and packing therapy in an adolescent with pervasive developmental disorder and catatonia.","Packing therapy is an adjunct symptomatic treatment used for autism and/or catatonia. Here  we report the case of a 15-year-old boy with pervasive developmental disorder who developed catatonia. At admission  catatonic symptoms were severe and the patient required a feeding tube. Lorazepam up to 15 mg/day moderately improved the catatonic symptoms. On day 36 we added fluoxetine and on day 62 we added packing therapy (twice per week  10 sessions). After three packing sessions  the patient showed a significant clinical improvement (P&lt;0.001). At discharge (day 96)  he was able to return to his special education program. Although we do not consider packing as a psychodynamic treatment  this case challenges the concept of embodied self that has opened new perspectives on a dialogue between psychoanalysis and neuroscience. Indeed  better body representation following packing sessions  as shown in patient's drawing  paralleled clinical improvement  and supports the concept of embodied self. This concept may serve as a link between psychoanalysis and attachment theory  developmental psychology with the early description of &quot;sense of self&quot;  and cognitive neurosciences that more and more support the concept of embodied cognition. Further clinical studies are necessary to clarify the efficacy and underlying mechanism of packing treatment and to understand how patient's experience may illustrate the concept of embodied self."
"133","20863848","Fluoxetine but not risperidone increases sociability in the BTBR mouse model of autism.","Autism  a neurodevelopmental disorder  is characterized by abnormal social interactions  impaired social communication and repetitive behaviors and/or restricted interests  along with several associated symptoms including irritability and anxiety. Risperidone is approved for the irritability and self-injurious behaviors found in autism. Fluoxetine is under evaluation for the repetitive behaviors and anxiety associated with autism. These two drugs were evaluated in the BTBR T+tf/J (BTBR) mouse model of autism and C57BL/6J (B6) mice by using the three-chambered social approach test and elevated plus maze to determine effects on sociability and anxiety. Fluoxetine increased sociability  defined as time spent with a stranger mouse  in the BTBR mice without affecting anxiety-like behavior in the elevated plus maze. Fluoxetine did not significantly change either behavior in the B6 mice. Risperidone did not affect sociability or anxiety-like behaviors and had a sedative-like effect at higher doses. These findings suggest that fluoxetine may have some therapeutic efficacy for treating the social behaviors in autism."
"134","20687077","Selective serotonin reuptake inhibitors (SSRIs) for autism spectrum disorders (ASD).","BACKGROUND: Autism spectrum disorders (ASD) are characterised by abnormalities in social interaction and communication skills  as well as stereotypic behaviours and restricted activities and interests. Selective serotonin reuptake inhibitors (SSRIs) are prescribed for the treatment of co-morbidity associated with ASD such as depression  anxiety and obsessive-compulsive behaviours.OBJECTIVES: To determine if treatment with an SSRI: 1. improves the core features of autism (social interaction  communication and behavioural problems); 2. improves other non-core aspects of behaviour or function such as self-injurious behaviour; 3. improves the quality of life of children and their carers; 4. has short and long term effects on outcome; 5. causes harms.SEARCH STRATEGY: We searched the Cochrane Central Register of Controlled Trials (The Cochrane Library 2009  Issue 4)  MEDLINE ( December 2009)  EMBASE (December 2009)  CINAHL (December 2009)  PsycINFO (December 2009) and ERIC (December 2009)  without language restrictions.SELECTION CRITERIA: Randomised controlled trials (RCTs) of any dose of oral SSRI compared with placebo  in participants with autism spectrum disorders. Trials must have included at least one standardised outcome measure.DATA COLLECTION AND ANALYSIS: Two authors independently selected and appraised studies for inclusion and risk of bias. All data were continuous. Meta-analysis  where possible  used a random-effects model.MAIN RESULTS: Seven RCTs with a total of 271 participants were included. Four SSRIs were evaluated: fluoxetine (two studies)  fluvoxamine (two studies)  fenfluramine (two studies) and citalopram (one study). Five studies included only children and two studies included only adults. Varying inclusion criteria were used with regard to diagnostic criteria and intelligence of participants. Seventeen different outcome measures were reported. Although more than one study reported data for Clinical Global Impression (CGI) and obsessive-compulsive behaviour (OCB)  different tool types or components of these outcomes were used in each study. As such  data were unsuitable for meta-analysis. One large  high quality study in children showed no evidence of positive effect of citalopram. Two small studies in adults showed positive outcomes for CGI and OCB; one study showed improvements in aggression and another in anxiety.AUTHORS' CONCLUSIONS: There is no evidence of effect of SSRIs in children and emerging evidence of harm. There is limited evidence of the effectiveness of SSRIs in adults from small studies in which risk of bias is unclear."
"135","20649385","5-HTTLPR polymorphism: analysis in South African autistic individuals.","The serotonin transporter promoter length polymorphism (5-hydroxytryptamine transporter length polymorphism; 5-HTTLPR) has long been implicated in autism and other psychiatric disorders. The use of selective serotonin reuptake inhibitors (SSRIs) has a positive effect on treating some symptoms of autism. The effects of these drugs vary in individuals because of the presence of the S or L allele of 5-HTTLPR. Studies performed on various autistic populations have found different allele frequencies for the L and S alleles. Allele frequencies and genotypes of the South African autistic populations (African  mixed  and Caucasian) were compared with matching South African ethnic control populations. The *S/*S genotype was found to be highly significantly associated with all the South African autistic ethnic populations. In the South African African population the *S/*S genotype was present in 7 (33%) of the autistic individuals but in none of the control subjects  yielding infinitely large odds of developing autism. The odds of developing autism with the *S/*S genotype compared to the *L/*L genotype increased 10.15-fold in the South African mixed group and 2.74-fold in the South African Caucasian population. The allele frequency of the South African autistic population was also compared with studies of other autistic populations around the world  and highly significant differences were found with the Japanese  Korean  and Indian population groups. The difference was not significant for the French  German  Israeli  Portuguese  and American groups. This is the first South African study of autistic individuals of different ethnic backgrounds that shows significant differences in allele and genotype frequencies of 5-HTTLPR. The results of this study open new avenues for investigating the role of transmission of the L and S alleles in families with autism in South Africa."
"136","20600465","Excessive masturbation associated with olanzapine in a pediatric case.",""
"137","20562645","Onset of catatonia at puberty: electroconvulsive therapy response in two autistic adolescents.","Catatonia is a syndrome of motor and behavioral disturbance. It is a poorly understood condition  which is underrecognized and may go untreated despite intensive medical workup and numerous unsuccessful medication trials. However  with treatments known to be effective  such as benzodiazepines and/or electroconvulsive therapy  patients may return to their baseline functioning. Autism and catatonia have been previously reported together. We report 2 patients with autism and mental retardation who developed catatonic symptoms at the onset of puberty. Both patients experienced persistent symptoms over several years and presented with a history of motor disturbance  functional decline  and episodic aggression. Both patients were treated with electroconvulsive therapy resulting in a positive response and functional improvement. Catatonia may persist as a chronic condition  lasting over several months or years  if not recognized and treated."
"138","20543026","Pharmacotherapy and children with autism spectrum disorder: a tutorial for speech-language pathologists.","PURPOSE: The purpose of this tutorial is to provide speech-language pathologists (SLPs) with general information regarding the most commonly prescribed medications for children with autism spectrum disorder (ASD; e.g.  central nervous system stimulants  noradrenergic reuptake inhibitors  alpha-2 adrenergic agonists  antipsychotics  anticonvulsants  selective serotonin reuptake inhibitors  benzodiazepines) in regard to their mechanism of action  behaviors treated  and potential side effects.METHOD: This clinical resource was compiled to support SLPs who need to understand the functions and effects of medications that have been prescribed to a child with ASD to whom they have or will be providing assessment and intervention services.CONCLUSIONS: SLPs play an important role in the education  assessment  and treatment of children with ASD. Although there is no definitive cure for ASD  up to 70% of children with ASD are prescribed psychoactive medications to ameliorate disruptive behaviors associated with ASD such as hyperactivity  inattention  impulsivity  aggression  irritability  self-injury  obsessive compulsiveness  anxiety  and mood disorders. The entire health care team  including SLPs  should be involved in monitoring children with ASD for efficacy  tolerability  and potential side effects when medications are prescribed."
"139","20513229","Pharmacogenetic approach for a better drug treatment in children.","OBJECTIVE: We conducted a systematic review of the literature aiming to identify original studies that have evaluated the effect of genes on the response to medications used to treat psychiatric disorders in children and adolescents.RESULTS: We included 35 original studies on the pharmacogenetics of childhood psychiatric disorders. Thirty-three studies addressed the association between genes particularly dopamine transporter gene (DAT1) and dopamine D4 receptor gene (DRD4) and response to medication for the treatment of attention-deficit/hyperactivity disorder (ADHD). Only two studies investigated atomoxetine as the pharmacological intervention  and the other 31 studies investigated methylphenidate (MPH). One study assessed children with depression and anxiety disorders and another assessed children with autism; in both of them selective serotonin reuptake inhibitors (SSRIs) were the pharmacological intervention.CONCLUSION: The existing literature on the pharmacogenetics of ADHD suggests that response to MPH is influenced by several different polymorphisms  each one exerting a small effect. Genome-wide association studies and multi-center collaborative projects are likely to overcome the barriers for the development of the field  mainly if a priori conceptual hypothesis and rigorous methodological strategies are followed. Future investigations should evaluate  besides improvement of symptoms  emergence of clinically relevant side effects. The lessons we have learned from the progress of the pharmacogenetics of ADHD can be relevant for developing pharmacogenetic studies in other child and adolescent psychiatric disorders."
"140","20428749","Academy of Medicine Singapore-Ministry of Health clinical practice guidelines: Autism Spectrum Disorders in pre-school children.","The Academy of Medicine Singapore (AMS) and the Ministry of Health (MOH) publish clinical practice guidelines to provide doctors and patients in Singapore with evidence-based guidance on managing important medical conditions. This article reproduces the introduction and executive summary (with recommendations from the guidelines) from the AMS-MOH clinical practice guidelines on Autism Spectrum Disorders (ASD)  for the information of readers of the Singapore Medical Journal. Chapters and page numbers mentioned in the reproduced extract refer to the full text of the guidelines  which are available from the Ministry of Health website (http://www.moh. gov.sg/mohcorp/publications.aspx?id=24048). The recommendations should be used with reference to the full text of the guidelines. Following this article are multiple choice questions based on the full text of the guidelines."
"141","20384430","Psychopharmacology of aggression in children and adolescents with primary neuropsychiatric disorders: a review of current and potentially promising treatment options.","Research examining the role of pharmacological therapy in the treatment of children and adolescents with clinical disorders is growing. Clinical disorders that present with comorbid aggression can add a challenge to treatment. Child and adolescent neuropsychiatric disorders associated with aggression include attention-deficit hyperactivity disorder  various mood disorders and in particular bipolar disorders/pediatric mania  schizophrenia  mental retardation  oppositional defiant disorder  conduct disorder  and autism spectrum disorders. This review describes the psychopharmacy to treat these disorders and the aggression that often appears comorbidly. Existing literature regarding the efficacy and safety of psychotropics for youth with neuropsychiatric disorders also is discussed. In addition  general guidelines for psychopharmacy of aggression in children and adolescents are presented. Studies reviewed in this article provide evidence for the use of psychostimulants  alpha-2 agonists  beta blockers  lithium  anticonvulsant mood-stabilizers  atypical antipsychotics  traditional antipsychotics  and selective serotonin reuptake inhibitors in treating pediatric aggression with the choice of medication dependent on symptomology. Despite increased support for pediatric psychotropic use  there is a need for more long-term safety and efficacy studies of existing medications and newer  safer  and more effective agents with fewer side effects for the pharmacological treatment of all childhood disorders in which aggression is prominent."
"142","20178033","fMRI tracks reductions in repetitive behaviors in autism: two case studies.","Autism is characterized by abnormal prefrontal brain activation during cognitive control  a potential biomarker of repetitive behaviors. In this proof-of-principle study  functional magnetic resonance imaging (fMRI) was used to examine brain activity during an oddball task in two high-functioning males with autism before and after 12 weeks of treatment with citalopram  a selective serotonin reuptake inhibitor. One participant showed marked reductions in repetitive behaviors whereas the other showed mild worsening. Brain activation in relevant prefrontal regions increased in only the participant whose repetitive behavior symptoms improved. These findings suggest that fMRI may elucidate potential mechanisms of action of targeted autism interventions."
"143","20065830","Rhabdomyolysis associated with olanzapine treatment in a child with Autism.","Children with autism often display difficult behaviors including tantrums  extreme irritability  and physical aggression. There is emerging evidence that olanzapine is useful in decreasing these disruptive behaviors. The most common adverse effects are weight gain and short-term sedation. On the other hand  olanzapine rarely causes rhabdomyolysis. We report a case with rhabdomyolysis in an autistic child just after 2 doses of olanzapine treatment. Initial creatine kinase value was 30 690 IU/L (range  5-130 U/L)  and rhabdomyolysis resolved with hydration and alkalinization over 7 days. Monitoring serum creatine kinase levels may be useful in pediatric cases after initiation of olanzapine treatment."
"144","21729335","Autism.","INTRODUCTION: Evidence for the efficacy of treatments for autism has improved in recent years. In this systematic review the evidence for both drug and non-drug treatments is appraised and clinical guidance is provided for their use.METHODS AND OUTCOMES: We conducted a systematic review and aimed to answer the following clinical questions: What are the effects of early intensive multidisciplinary intervention programmes in children with autism? What are the effects of dietary interventions in children with autism? What are the effects of drug treatments in children with autism? What are the effects of non-drug treatments in children with autism? We searched: Medline  Embase  The Cochrane Library  and other important databases up to May 2009 (Clinical evidence reviews are updated periodically; please check our website for the most up-to-date version of this review). We included harms alerts from relevant organisations such as the US Food and Drug Administration (FDA) and the UK Medicines and Healthcare products Regulatory Agency (MHRA).RESULTS: We found 30 systematic reviews  RCTs  or observational studies that met our inclusion criteria. We performed a GRADE evaluation of the quality of evidence for interventions.CONCLUSIONS: In this systematic review we present information relating to the effectiveness and safety of the following interventions: applied behavioural analysis; auditory integration training; Autism Preschool Programme; casein-free diet; chelation; Child's Talk programme; cognitive behavioural therapy; digestive enzymes; EarlyBird programme; facilitated communication; Floortime therapy; gluten-free diet; immunoglobulins; melatonin; memantine; methylphenidate; More Than Words programme; music therapy; olanzapine; omega-3 fish oil; picture exchange communication system; Portage scheme; probiotics; relationship development interventions; risperidone; secretin; selective serotonin reuptake inhibitors (SSRIs); sensory integration training; social stories; social skills training; Son-Rise programme; TEACCH; vitamin A; vitamin B6 (pyridoxine) plus magnesium; and vitamin C."
"145","20020537","A pharmacogenetic study of escitalopram in autism spectrum disorders.","OBJECTIVE: To determine the effect of serotonin transporter polymorphism promoter region (5-HTTPLR) genotypic variation (low  intermediate  and high expression groups) on response to escitalopram treatment of children and adolescents with autism spectrum disorders (ASDs).METHOD: The study used a forced titration  open label design  with genotype blind until study completion. Participants were children and adolescents aged 4-17 years of age with a confirmed ASD (autistic disorder  Asperger's disorder  or pervasive developmental disorder  not otherwise specified).RESULTS: There was an interaction between genotype group and time on the Aberrant Behavior Checklist (ABC) Irritability Subscale (primary outcome variable) (linear maximum marginal likelihood estimation=-4.84  Z=-2.89  SE=1.67  P=0.004). Examination of baseline to last visit revealed that a genotype grouping based on a previous study of platelet 5-HT uptake revealed less response in the genotype group that had S/S genotype for 5-HTTLPR and did not have a diplotype in intron 1 previously shown to be associated with increased platelet 5-HT uptake.CONCLUSION: This genotype-blind  prospective pharmacogenetic study found the group of subjects with associated with the lowest platelet 5-HT uptake from previous study had the smallest reduction in ABC-Irritability scores after open label treatment with escitalopram. Replication is necessary to confirm these findings."
"146","20018455","Serotonin, pregnancy and increased autism prevalence: is there a link?","The prevalence of autism  a neurodevelopmental condition resulting from genetic and environmental causes  has increased dramatically during the last decade. Among the potential environmental factors  hyperserotonemia during pregnancy and its effect on brain development could be playing a role in this prevalence raise. In the rodent model developed by Whitaker-Azmitia and colleagues  hyperserotonemia during fetal development results in a dysfunction of the hypothalamo-pituitary axis  affecting the amygdala as well as pro-social hormone oxytocin regulation. Dysfunction of the amygdala and abnormal oxytocin levels may underlie many clinical features of ASD. Selective serotonin reuptake inhibitors (SSRI) are the most widely used class of antidepressants drugs  and they are not contraindicated during pregnancy. In this paper  we hypothesize that increased serotonemia during pregnancy  including due to SSRI intake  could be one of the causes of the raising prevalence in autism. If our hypothesis is confirmed  it will not only shed light on one of the possible reason for autism prevalence  but also offer new preventive and treatment options."
"147","20001214","Novel discoveries in understanding the complexities of epilepsy and major depression.","The 39th Annual meeting of the Society for Neuroscience was held in Chicago  Illinois  USA from 17 to 21 October  2009. The conference was attended by more than 33 000 delegates from across the globe including scientists from both basic and clinical settings. Co-incidentally  this year  the scientific community is commemorating the 200th anniversary of the birth of the famous English naturalist and biologist  Charles Darwin  who described the theory of natural selection. Keeping its traditions  the congress discussed various new advances in the area of neuroscience. The topics were divided into symposia  mini-symposia  nano-symposia  special lectures and poster sessions. The main areas of discussion were novel discoveries in Alzheimer's  Parkinson's  drug addiction  autism  epilepsy and major depression. According to the WHO  neurological disorders are one of the greatest threats to public health. There are many unknown and challenging facts in the field of neuroscience that needs exploration. It is unfortunate that despite the availability of various drugs for treating these disorders  a sizeable population still do not achieve complete remission. Therefore  organizing such events and addressing the latest developments may open new treatment vistas for patients suffering from these disorders. The present review discusses some of the outcomes of the deliberations in the field of epilepsy and major depression."
"148","19904836","Drug fails to subdue repetitive behavior in children with autism spectrum disorders.",""
"149","19641126","Fluoxetine (Prozac) binding to serotonin transporter is modulated by chloride and conformational changes.","Serotonin transporter (SERT) is the main target for widely used antidepressant agents. Several of these drugs  including imipramine  citalopram  sertraline  and fluoxetine (Prozac)  bound more avidly to SERT in the presence of Cl(-). In contrast  Cl(-) did not enhance cocaine or paroxetine binding. A Cl(-) binding site recently identified in SERT  and shown to be important for Cl(-) dependent transport  was also critical for the Cl(-) dependence of antidepressant affinity. Mutation of the residues contributing to this site eliminated the Cl(-)-mediated affinity increase for imipramine and fluoxetine. Analysis of ligand docking to a single state of SERT indicated only small differences in the energy of interaction between bound ligands and Cl(-). These differences in interaction energy cannot account for the affinity differences observed for Cl(-) dependence. However  fluoxetine binding led to a conformational change  detected by cysteine accessibility experiments  that was qualitatively different from that induced by cocaine or other ligands. Given the known Cl(-) requirement for serotonin-induced conformational changes  we propose that Cl(-) binding facilitates conformational changes required for optimal binding of fluoxetine and other antidepressant drugs."
"150","19614827","Review of the evidence for treatment of children with autism with selective serotonin reuptake inhibitors.","PURPOSE: To review the potential role of serotonin dysregulation in autism and the efficacy of selective serotonin reuptake inhibitors (SSRIs) in treating core deficits and associated symptoms of autism in children. The literature was searched for reports of SSRI use in children with autism. Data are presented from prospective clinical trials that evaluated treatment outcomes.CONCLUSIONS: Some SSRIs show moderate success in managing specific behaviors. Only fluoxetine shows evidence of decreasing global autism severity.PRACTICE IMPLICATION: Definitive conclusions concerning selection criteria  dosage  safety  and efficacy cannot be drawn given the current state of evidence."
"151","19487623","Lack of efficacy of citalopram in children with autism spectrum disorders and high levels of repetitive behavior: citalopram ineffective in children with autism.","CONTEXT: Selective serotonin reuptake inhibitors are widely prescribed for children with autism spectrum disorders.OBJECTIVES: To determine the efficacy and safety of citalopram hydrobromide therapy for repetitive behavior in children with autism spectrum disorders.DESIGN: National Institutes of Health-sponsored randomized controlled trial.SETTING: Six academic centers  including Mount Sinai School of Medicine  North Shore-Long Island Jewish Health System  University of North Carolina at Chapel Hill  University of California at Los Angeles  Yale University  and Dartmouth Medical School.PARTICIPANTS: One hundred forty-nine volunteers 5 to 17 years old (mean [SD] age  9.4 [3.1] years) were randomized to receive citalopram (n = 73) or placebo (n = 76). Participants had autistic spectrum disorders  Asperger disorder  or pervasive developmental disorder  not otherwise specified; had illness severity ratings of at least moderate on the Clinical Global Impressions  Severity of Illness Scale; and scored at least moderate on compulsive behaviors measured with the Children's Yale-Brown Obsessive Compulsive Scales modified for pervasive developmental disorders.INTERVENTIONS: Twelve weeks of citalopram hydrobromide (10 mg/5 mL) or placebo. The mean (SD) maximum dosage of citalopram hydrobromide was 16.5 (6.5) mg/d by mouth (maximum  20 mg/d).MAIN OUTCOME MEASURES: Positive response was defined by a score of much improved or very much improved on the Clinical Global Impressions  Improvement subscale. An important secondary outcome was the score on the Children's Yale-Brown Obsessive Compulsive Scales modified for pervasive developmental disorders. Adverse events were systematically elicited using the Safety Monitoring Uniform Report Form.RESULTS: There was no significant difference in the rate of positive response on the Clinical Global Impressions  Improvement subscale between the citalopram-treated group (32.9%) and the placebo group (34.2%) (relative risk  0.96; 95% confidence interval  0.61-1.51; P &gt; .99). There was no difference in score reduction on the Children's Yale-Brown Obsessive Compulsive Scales modified for pervasive developmental disorders from baseline (mean [SD]  -2.0 [3.4] points for the citalopram-treated group and -1.9 [2.5] points for the placebo group; P = .81). Citalopram use was significantly more likely to be associated with adverse events  particularly increased energy level  impulsiveness  decreased concentration  hyperactivity  stereotypy  diarrhea  insomnia  and dry skin or pruritus.CONCLUSION: Results of this trial do not support the use of citalopram for the treatment of repetitive behavior in children and adolescents with autism spectrum disorders. Trial Registration clinicaltrials.gov Identifier: NCT00086645."
"152","19487622","Citalopram treatment in children with autism spectrum disorders and high levels of repetitive behavior.",""
"153","19447287","Behavioral abnormality and pharmacologic response in social isolation-reared mice.","Social isolation (SI) rearing in rodents causes a variety of behavioral changes  including hyperlocomotion  anxiety  impulsivity  aggression  and learning and memory deficits. These behavioral abnormalities in rodents may be related to the symptoms in patients with neuropsychiatric disorders  such as attention-deficit hyperactivity disorder  obsessive-compulsive disorder  autism  schizophrenia and depression. In this study  we examined the effect of long-term SI rearing after weaning on emotional behaviors and cognitive function in mice. Furthermore  the effects of methylphenidate (MPH)  clozapine (CLZ) and fluoxetine (FLX) on SI-induced behavioral changes were examined to measure the predictive validity of SI-reared mice as an animal model for these neuropsychiatric disorders. MPH improved SI-induced anxiety-like behavior in the elevated-plus maze test  but had no effect on aggressive behavior. In contrast  CLZ ameliorated aggressive behavior  but not anxiety-like behavior in SI-reared mice. Repeated FLX treatment prevented SI-induced aggressive behavior and social interaction deficits. These findings suggest that SI-induced behavioral abnormality is a psychobehavioral complex relevant to various clinical symptoms observed in neuropsychiatric disorders and that SI-reared mice are a useful animal model to study the pathophysiology/pathogenesis of these diseases."
"154","19232924","Pharmacologic treatment for the core deficits and associated symptoms of autism in children.","Autism is a neurodevelopmental condition affecting 1 out of 160 children in the United States today. Only risperidone has Food and Drug Administration approval for the pharmacologic management of autism in children. However  health care providers may prescribe other drugs used off-label to assist autistic children and their families with the core deficits and associated behaviors of this condition. Evidence for the use of these medications will be discussed in this continuing education offering. Meta analyses  randomized clinical trials  and other prospective experimental studies of pharmacotherapy conducted in the United States in the past 10 years in children between the ages of 5 and 15 years were reviewed. The results support moderate success in treating the associated behaviors of autism and minimal success in treating core deficits across all drug classes. Preliminary evidence demonstrates possible uses for atypical antipsychotic agents  selective-serotonin reuptake inhibitors  stimulants  and N-methyl-D-aspirate receptor antagonists in decreasing the core behaviors and associated symptoms of autism. More studies and longer periods of follow-up are needed before definitive guidelines can be suggested."
"155","20514198","The effects of response interruption and redirection and sertraline on vocal stereotypy.","Although response interruption and redirection (RIRD) has been shown to be successful in reducing vocal stereotypy  recent reports have suggested that selective serotonin reuptake inhibitors (SSRIs) may also reduce these behaviors. The purpose of the current investigation was to examine the effects of RIRD with and without sertraline on automatically maintained vocal stereotypy of a 4-year-old boy with autism. Results suggested that vocal stereotypy decreased when RIRD was implemented and that sertraline did not affect the participant's vocal stereotypy."
"156","18775370","Developing drugs for core social and communication impairment in autism.","There are many challenges to studying drug effects on core social and language impairment in autism. Drugs such as fenfluramine  naltrexone  and secretin do not appear to be efficacious for these core symptoms. Risperidone has led to improvement in some aspects of social relatedness when used to treat irritability in autism. More research is needed on the utility of selective serotonin reuptake inhibitors  cholinergic drugs  glutamatergic drugs  and oxytocin for core autistic symptoms."
"157","18775368","Psychopharmacologic interventions for repetitive behaviors in autism spectrum disorders.","This article provides an overview of psychopharmacological treatments for repetitive behaviors in autism spectrum disorders (ASDs) in the context of current conceptualizations of this understudied core symptom domain. The available literature on the widely used selective serotonin reuptake inhibitors (SSRIs)  including fluvoxamine  fluoxetine  citalopram  escitalopram  and sertraline  are reviewed. In addition to SSRIs  research on effects of other pharmacologic interventions such as divalproex sodium  risperidone  and the neuropeptide oxytocin are presented. To date  data are mixed for interventions commonly prescribed in clinical practice and suggest several areas of investigation in advancing research on the medication management of repetitive behaviors."
"158","18708975","Treatment of hypersexual behavior with oral estrogen in an autistic male.","Hypersexual behavior can be exhibited by patients with autism. Several medications have been used in hypersexual paraphiliac male and elderly patient populations  including antiandrogens  estrogen  gonadotropin-releasing hormone analogues  and selective serotonin reuptake inhibitors. Due to limited research in autistic patients exhibiting hypersexuality  physicians must base their medication selection on outcomes seen in patients with other conditions."
"159","18685284","Olanzapine in the treatment of behavioral problems associated with autism: an open-label trial in Kuwait.","OBJECTIVES: To study the efficacy and safety of olanzapine for the treatment of children with autism associated with disruptive behavior problems.SUBJECTS AND METHODS: A prospective open-label trial was conducted on 40 male children (mean age 12.2 +/- 2.2 years  range 7-17 years) meeting Diagnostic Statistical Manual IV criteria for autism. After a washout period from previous medications (2-14 days)  patients received olanzapine (5-10 mg/day) for a 13-week treatment period. The primary efficacy measures were Aberrant Behavior Checklist (ABC) and Clinical Global Impressions-Severity (CGI-S) done at baseline and end of treatment. At the beginning and end of treatment  patients underwent laboratory and physical investigations: ECG  chest X-ray  urinalysis  serum chemistry  blood glucose and lipid profile  hematology and hepatitis B serology.RESULTS: Paired comparison of baseline and 13-week endpoint scores showed significant reductions in ABC subscale scores for irritability (p &lt; 0.0001)  lethargy (p &lt; 0.0001)  stereotyped behavior (p &lt; 0.005)  hyperactivity (p &lt; 0.0001) and inappropriate speech (p &lt; 0.005). Of 40 patients  12 (30%) were considered as 'improved' on CGI-S scores compared to baseline  a statistically significant difference (p &lt; 0.05). No liver enzyme elevation or any other serum biochemical changes resulted from treatment  which was not associated with significant body weight changes or any other treatment-emergent side effects.CONCLUSIONS: The study shows that olanzapine treatment can be beneficial in alleviating some behavioral symptoms (irritability  hyperactivity/noncompliance and lethargy/withdrawal) associated with autism. The short period of this trial limits inferences about adverse effects such as body weight increase and tardive dyskinesia. Further long-term placebo-controlled studies of olanzapine are required."
"160","18593256","Autism, Asperger's and other oddities ... thoughts about treatment approaches.","The etiology of the Autistic Spectrum Disorders is discussed with a focus on Asperger's disorder. The manifestation of the triad of social impairment  communication impairment  and restricted repetitive behaviors and interests is discussed in terms of the various symptom phenotypes comprising these three domains. Clinical case material is used to illustrate how the treatment modality utilized should be fitted to an individual child's needs. A multimodal treatment plan is considered optimal in order to achieve a successful therapeutic outcome."
"161","18533764","Atypical antipsychotics in children and adolescents with autistic and other pervasive developmental disorders.","Atypical antipsychotics are emerging as the first-line pharmacologic treatment for irritability (i.e.  aggression  self-injurious behavior  and severe tantrums) in children and adolescents with autistic and other pervasive developmental disorders. Results from placebo-controlled and open-label studies of clozapine  risperidone  olanzapine  quetiapine  ziprasidone  and aripiprazole in this subject population are reviewed. Additional placebo-controlled trials and studies of longer-term safety and tolerability are needed."
"162","18416666","Co-occurrence of ADHD and autism spectrum disorders: phenomenology and treatment.","The Diagnostic and Statistical Manual of Mental Disorders (4th Edition) prohibits the co-diagnosis of attention-deficit/hyperactivity disorder (ADHD) and an autism spectrum disorder (ASD). However  recent studies indicate that co-occurrence of clinically significant ADHD and autistic symptoms is common  and that some genes may influence both disorders. Children with the combination of ADHD and motor coordination problems are particularly likely to have an ASD. These co-occurrences of symptoms are important since children with ASD in addition to ADHD symptoms may respond poorly to standard ADHD treatments or have increased side effects. Such children may benefit from additional classes of pharmacologic agents (i.e.  alpha-agonists  selective serotonin reuptake inhibitors and neuroleptics). They may also benefit from social skills therapy  individual and family psychotherapy  behavioral therapy and other nonpharmacologic interventions."
"163","18173296","Use of medication for the management of behavior problems among adults with intellectual disabilities: a clinicians' consensus survey.","Current prescribing preferences among relevant experts regarding the use of psychotropic medication for the management of behavior problems in adults with intellectual disabilities in the absence of a diagnosed psychiatric illness was defined. We used a questionnaire design to synthesize the preferences of a large group  namely  clinical psychiatrists  thereby establishing a consensus. A total of 108 completed questionnaires were analyzed. A very strong preference for the use of nonmedication-based interventions was established. Of the medication options presented  atypical antipsychotics were most favored  with Risperidone the most preferred option from within this group. Citalopram was the most preferred antidepressant and Carbamazepine  the most preferred mood stabilizer/antiepileptic."
"164","19450315","Autism.","INTRODUCTION: Evidence for the efficacy of treatments for autism has improved in recent years. In this systematic review article the evidence for both drug and non-drug treatments is appraised and clinical guidance is provided for their use.METHODS AND OUTCOMES: We conducted a systematic review and aimed to answer the following clinical questions: What are the effects in children with autism of: early intensive multidisciplinary intervention programmes; dietary interventions; drug treatments; and non-drug treatments? We searched: Medline  Embase  The Cochrane Library and other important databases up to May 2006 (BMJ Clinical evidence reviews are updated periodically  please check our website for the most up-to-date version of this review). We included harms alerts from relevant organisations such as the US Food and Drug Administration (FDA) and the UK Medicines and Healthcare products Regulatory Agency (MHRA).RESULTS: We found 19 systematic reviews  RCTs  or observational studies that met our inclusion criteria. We performed a GRADE evaluation of the quality of evidence for interventions.CONCLUSIONS: In this systematic review we present information relating to the effectiveness and safety of the following interventions: applied behavioural analysis  Autism Pre-school Programme  Child's Talk  More than words  Picture Exchange Communication System  TEACCH  Early Bird Programme  Floor time  Portage scheme  relationship development interventions  social skills training  social stories  Son-Rise  digestive enzymes  gluten free diet  casein free diet  omega-3 fish oil  probiotics  vitamin A  vitamin B6 (pyridoxine) plus magnesium  vitamin C  methylphenidate  risperidone  selective serotonin reuptake inhibitors  immunoglobulins  memantine  secretin  auditory integration training  chelation  and sensory integration training."
