"","PMID","Title","Abstract"
"427","18506841","Ammonia induces RNA oxidation in cultured astrocytes and brain in vivo.","Oxidative stress plays a major role in cerebral ammonia toxicity and the pathogenesis of hepatic encephalopathy (HE). As shown in this study  ammonia induces a rapid RNA oxidation in cultured rat astrocytes  vital mouse brain slices  and rat brain in vivo. Ammonia-induced RNA oxidation in cultured astrocytes is reversible and sensitive to MK-801  1 2-Bis(o-aminophenoxy)ethane-N N N' N'-tetraacetic acid  apocynin  epigallocatechin gallate  and polyphenon 60  suggesting the involvement of N-methyl-D-aspartic acid (NMDA) receptor activation  Ca(2+)  nicotinamide adenine dinucleotide phosphate  and reduced form (NADPH) oxidase-dependent oxidative stress. Also  hypo-osmolarity  tumor necrosis factor alpha (TNF-alpha)  and diazepam increase RNA oxidation in cultured astrocytes  suggesting that the action of different HE-precipitating factors converges at the level of RNA oxidation. Among the oxidized RNA species  18S-rRNA and the messenger RNA (mRNA) coding for the glutamate/aspartate transporter (GLAST) were identified. Cerebral RNA oxidation in acutely ammonia-loaded rats in vivo is reversible and predominates in neuronal soma and perivascular astrocyte processes. In neuronal dendrites  oxidized RNA colocalizes with the RNA-binding splicing protein neurooncological ventral antigen (NOVA)-2 within putative RNA transport granules  which are also found in close vicinity to postsynaptic spines. This indicates that oxidized RNA species may participate in postsynaptic protein synthesis  which is a biochemical substrate for learning and memory consolidation. Neuronal and astroglial RNA oxidation increases also in vital mouse brain slices treated with ammonia and TNF-alpha  respectively.</AbstractText>: Oxidative stress plays a major role in cerebral ammonia toxicity and the pathogenesis of hepatic encephalopathy (HE). As shown in this study  ammonia induces a rapid RNA oxidation in cultured rat astrocytes  vital mouse brain slices  and rat brain in vivo. Ammonia-induced RNA oxidation in cultured astrocytes is reversible and sensitive to MK-801  1 2-Bis(o-aminophenoxy)ethane-N N N' N'-tetraacetic acid  apocynin  epigallocatechin gallate  and polyphenon 60  suggesting the involvement of N-methyl-D-aspartic acid (NMDA) receptor activation  Ca(2+)  nicotinamide adenine dinucleotide phosphate  and reduced form (NADPH) oxidase-dependent oxidative stress. Also  hypo-osmolarity  tumor necrosis factor alpha (TNF-alpha)  and diazepam increase RNA oxidation in cultured astrocytes  suggesting that the action of different HE-precipitating factors converges at the level of RNA oxidation. Among the oxidized RNA species  18S-rRNA and the messenger RNA (mRNA) coding for the glutamate/aspartate transporter (GLAST) were identified. Cerebral RNA oxidation in acutely ammonia-loaded rats in vivo is reversible and predominates in neuronal soma and perivascular astrocyte processes. In neuronal dendrites  oxidized RNA colocalizes with the RNA-binding splicing protein neurooncological ventral antigen (NOVA)-2 within putative RNA transport granules  which are also found in close vicinity to postsynaptic spines. This indicates that oxidized RNA species may participate in postsynaptic protein synthesis  which is a biochemical substrate for learning and memory consolidation. Neuronal and astroglial RNA oxidation increases also in vital mouse brain slices treated with ammonia and TNF-alpha  respectively.CONCLUSION: Cerebral RNA oxidation is identified as a not yet recognized consequence of acute ammonia intoxication. RNA oxidation may affect gene expression and local protein synthesis and thereby provide another link between reactive oxygen species (ROS)/reactive nitrogen oxide species (RNOS) production and ammonia toxicity."
"428","18466669","The melanin-concentrating hormone1 receptor antagonists, SNAP-7941 and GW3430, enhance social recognition and dialysate levels of acetylcholine in the frontal cortex of rats.","Melanin-concentrating hormone (MCH)1 receptors are widely expressed in limbic structures and cortex. Their inactivation is associated with anxiolytic and antidepressive properties but little information is available concerning cognition. This issue was addressed using the selective antagonists  SNAP-7941 and GW3430  in a social recognition paradigm in rats. The muscarinic blocker  scopolamine (1.25 mg/kg s.c.)  reduced social recognition  an action dose-dependently blocked by SNAP-7941 and GW3430 (0.63-10.0 and 20.0-80.0 mg/kg i.p.  respectively) which did not themselves display amnesic properties. Further  in a protocol where a spontaneous deficit was induced by a prolonged inter-session delay  SNAP-7941 and GW3430 dose-dependently enhanced social recognition. In dialysis studies  SNAP-7941 (0.63-40.0 mg/kg i.p.) and GW3430 (10.0-40.0 mg/kg i.p.) elevated extracellular levels of acetylcholine (ACh) in the frontal cortex (FCX) of freely moving rats. The SNAP-7941 effect was specific  as it did not increase levels of ACh in ventral and dorsal hippocampus: moreover  it did not modify levels of noradrenaline  dopamine  serotonin and glutamate in FCX. Active doses of SNAP-7941 and GW3430 corresponded to doses (2.5-40.0 and 10.0-80.0 mg/kg i.p.  respectively) exerting anxiolytic properties in Vogel conflict and ultrasonic vocalization tests  and antidepressant actions in forced swim  isolation-induced aggression and marble-burying procedures. In contrast to SNAP-7941 and GW3430  the benzodiazepine  diazepam  decreased social recognition and dialysate levels of ACh  while the tricyclic  imipramine  reduced social recognition and failed to enhance cholinergic transmission. In conclusion  at anxiolytic and antidepressant doses  SNAP-7941 and GW3430 improve social recognition and elevate extracellular ACh levels in FCX. This profile differentiates MCH1 receptor antagonists from conventional anxiolytic and antidepressant agents."
"429","18455367","Molecular analysis and anticonvulsant therapy in two patients with glucose transporter 1 deficiency syndrome: a successful use of zonisamide for controlling the seizures.","Glucose transporter 1 (GLUT1) deficiency syndrome is caused by a deficit in glucose transport to the brain during the pre- and postnatal periods. Here  we report two cases of GLUT1 deficiency syndrome diagnosed on the basis of clinical features  reduced GLUT1 activities  and mutations in the GLUT1 gene. Patient 1 had a novel heterozygous 1bp insertion in exon 7 that resulted in a shift of the reading frame and the introduction of a premature stop codon at amino acid position 380. His clinical phenotype appeared to be more severe than that of Patient 2 who had a missense mutation in exon 8 resulting in an arginine-to-tryptophan substitution at amino acid position 333. Patient 1 had no meaningful words and could not walk unassisted  while Patient 2 could speak and walk unassisted. Both the patients developed seizures of various types that have been successfully treated with zonisamide. Although several antiepileptic drugs  including barbiturates  diazepam  chloralhydrate  and valproic acid  have been shown to inhibit GLUT1 function  the present study demonstrated no inhibitory effect of zonisamide on GLUT1-mediated glucose transport. Our data suggested that zonisamide might be preferable if add-on anticonvulsant therapy is required to control the seizures in patients with this disorder."
"430","18450776","Molecular, pharmacological and functional properties of GABA(A) receptors in anterior pituitary cells.","Anterior pituitary cells express gamma-aminobutyric acid (GABA)-A receptor-channels  but their structure  distribution within the secretory cell types  and nature of action have not been clarified. Here we addressed these questions using cultured anterior pituitary cells from postpubertal female rats and immortalized alphaT3-1 and GH(3) cells. Our results show that mRNAs for all GABA(A) receptor subunits are expressed in pituitary cells and that alpha1/beta1 subunit proteins are present in all secretory cells. In voltage-clamped gramicidin-perforated cells  GABA induced dose-dependent increases in current amplitude that were inhibited by bicuculline and picrotoxin and facilitated by diazepam and zolpidem in a concentration-dependent manner. In intact cells  GABA and the GABA(A) receptor agonist muscimol caused a rapid and transient increase in intracellular calcium  whereas the GABA(B) receptor agonist baclofen was ineffective  suggesting that chloride-mediated depolarization activates voltage-gated calcium channels. Consistent with this finding  RT-PCR analysis indicated high expression of NKCC1  but not KCC2 cation/chloride transporter mRNAs in pituitary cells. Furthermore  the GABA(A) channel reversal potential for chloride ions was positive to the baseline membrane potential in most cells and the activation of ion channels by GABA resulted in depolarization of cells and modulation of spontaneous electrical activity. These results indicate that secretory pituitary cells express functional GABA(A) receptor-channels that are depolarizing."
"431","18446168","In situ mouse carotid perfusion model: glucose and cholesterol transport in the eye and brain.","The in situ mouse brain perfusion method for measuring blood-brain barrier permeability was adapted to assess transport of solutes at the blood-brain and blood-eye barriers. The procedure was checked with radiolabeled markers in oxygenated bicarbonate-buffered fluid infused for 30 to 120 sec via a carotid artery. Vascular flow estimated with diazepam was 2.2-fold lower in the eye than in the brain. The vascular volume and the integrity markers sucrose and inulin indicated that a perfusion flow rate of 2.5 mL/min preserved the physical integrity of these organs. However  the brain vasculature integrity was more sensitive to acute perfusion pressure than the eye vasculature. The functional capacities of blood barriers were assessed with D-glucose; its transport followed Michaelis-Menten kinetics with an apparent K(m) of 7.6 mmol/L and a V(max) of 23 micromol/sec per g in the brain  and a K(m) of 22.9 mmol/L and a V(max) of 40 micromol/sec per g in the eye. The transport of cholesterol to the brain and eye was significantly enhanced by adding the Abca1 inhibitor probucol  suggesting an Abca1-mediated efflux at the mouse brain and eye blood barriers. Thus in situ carotid perfusion is suitable for elucidating transport processes at the blood-brain and blood-eye barriers."
"432","18435835","Evaluation of behavioural and antioxidant activity of Cytisus scoparius Link in rats exposed to chronic unpredictable mild stress.","BACKGROUND: Various human diseases have oxidative stress as one of their component. Many herbs have been reported to exhibit properties that combat oxidative stress through their active constituents such as flavonoids  tannins  phenolic compounds etc. Cytisus scoparius (CS) Link  (Family: Leguminosae)  also called Sarothamnus scoparius  has been shown in invitro experiments to be endowed with anti-diabetic  hypnotic and sedative and antioxidant activity. Therefore this study was carried out to evaluate CS for its anxiolytic  antidepressant and anti-oxidant activity in stressed rats.METHODS: 60% methanolic extract of CS was quantified for phenolic content by Folin-Ciocalteau's method. Chronic unpredictable mild stress (CMS) was employed to induce stress in rats. CS (125 and 250 mg/kg  p.o) and diazepam (DZM) (2 mg/kg  p.o) was administered during the 21 day stress exposure period. Anxiolytic and antidepressant activities of CS were assessed in open field exploratory and behavioural despair paradigms  respectively. Plasma glucose and total lipids; endogenous antioxidant enzymes such as superoxide dismutase (SOD)  catalase (CAT); non-enzymic-ascorbic acid and thiobarbituric acid reactive substances (TBARS) levels were measured in brain  kidneys and adrenals using standard protocols to assess the effect of CS.RESULTS: Total phenolic content of CS was found to be 8.54 +/- 0.16% w/w. CMS produced anxiogenic and depressive behaviour in experimental rats with metabolic disturbance. Significant decrease in SOD  CAT levels and increase in lipid peroxidation level was observed in stressed rats. CS administration for 21 days during stress exposure significantly increased the ambulatory behaviour and decreased the freezing time in open field behaviour. In behavioural despair test no significant alteration in the immobility period was observed. CS also improved SOD  CAT  and ascorbic acid level and controlled the lipid peroxidation in different tissues.CONCLUSION: CS possesses anti-stress and moderate anxiolytic activity which may be due  in part  to its antioxidant effect that might warrant further studies."
"433","18420937","The antidepressant fluoxetine restores plasticity in the adult visual cortex.","We investigated whether fluoxetine  a widely prescribed medication for treatment of depression  restores neuronal plasticity in the adult visual system of the rat. We found that chronic administration of fluoxetine reinstates ocular dominance plasticity in adulthood and promotes the recovery of visual functions in adult amblyopic animals  as tested electrophysiologically and behaviorally. These effects were accompanied by reduced intracortical inhibition and increased expression of brain-derived neurotrophic factor in the visual cortex. Cortical administration of diazepam prevented the effects induced by fluoxetine  indicating that the reduction of intracortical inhibition promotes visual cortical plasticity in the adult. Our results suggest a potential clinical application for fluoxetine in amblyopia as well as new mechanisms for the therapeutic effects of antidepressants and for the pathophysiology of mood disorders."
"434","18407251","GABA homeostasis contributes to the developmental programming of anxiety-related behavior.","During development  when inhibitory and excitatory synapses are formed and refined  homeostatic mechanisms act to adjust inhibitory input in order to maintain neural activity within a normal range. As the brain matures  synaptogenesis slows and a relatively stable level of inhibition is achieved. Deficits in inhibitory neurotransmission are associated with increased anxiety-related behavior and drugs that potentiate GABA function  the major inhibitory neurotransmitter in the brain  are effective anxiolytics. These observations raise the possibility that transient perturbations in the activity of neural circuits during development might induce compensatory changes in inhibition that could persist into adulthood and contribute to changes in anxiety-related behavior. To test this hypothesis  we treated mice continuously during the major period of forebrain synaptogenesis (P14-28) with the GABA-A receptor positive modulator diazepam and assessed anxiety-related behavior in adulthood. Control experiments confirmed anxiolytic effects of the drug following one day of treatment and the development of tolerance following two weeks of treatment. When tested in adulthood  one month after the end of treatment  diazepam-treated mice exhibited significantly increased behavioral inhibition in the open-field  elevated-plus maze  and novel object behavioral paradigms. Levels of benzodiazepine binding sites in amygdala and frontal cortex were specifically decreased in diazepam-treated mice demonstrating that homeostatic adjustments in GABA function persist into adulthood. Our results show that increased GABAergic activity can affect the developmental programming of anxiety-related behavior."
"435","18399537","Validation of in vitro cell culture models of the blood-brain barrier: tightness characterization of two promising cell lines.","In the course of the validation of blood-brain barrier in vitro models the aim of this work was to characterize two promising continuous cell lines with regard to their tightness properties. PBMEC/C1-2 and ECV304 cells were cultured in several media with different compositions on Transwell inserts. Inducibility and functionality of tightness were investigated by transendothelial electrical resistance (TEER) and by transport studies with transcellular marker diazepam  glycine antagonist Bu101 and paracellular marker APTS-dextran. Inducibility  expression and localization of tight junctional proteins were assessed by western blotting and immunofluorescence microscopy. Presence of factors derived from glioma cell line C6 resulted in increased TEER in both cell lines. Comparison to APTS-dextran data across Caco-2 layers emphasized that correlations between permeability of the paracellular marker and TEER are dependent on each investigated cell line and the corresponding growth medium. Presence and inducibility of tight junctional proteins ZO-1 and Occludin were proven for ECV304 layers. Cell line ECV304 seemed to be suitable for TEER dependent transport studies  whereas PBMEC/C1-2 showed higher potential for P-gP studies."
"436","18394657","Glutamate is critically involved in seizure-induced overexpression of P-glycoprotein in the brain.","About 30% of patients with epilepsy do not respond adequately to drug therapy  making pharmacoresistance a major problem in the treatment of this common brain disorder. Mechanisms of intractability are not well understood  but may include limitation of antiepileptic drug access to the seizure focus by overexpression of the drug efflux transporter P-glycoprotein (Pgp) at the blood-brain barrier. Increased expression of Pgp has been determined both in epileptogenic brain tissue of patients with intractable epilepsy and in rodent models of temporal lobe epilepsy  including the pilocarpine model. The mechanisms underlying the increase of Pgp after seizures are unclear. We have recently suggested that the excitatory neurotransmitter glutamate  which is excessively released by seizures  is involved in the seizure-induced overexpression of Pgp in the brain. This hypothesis was evaluated in the present study in the pilocarpine model in rats. After 90 min of status epilepticus (SE)  diazepam was administered  followed by either vehicle or the glutamate receptor antagonist MK-801 (dizocilpine). Following SE in vehicle treated rats  Pgp expression in brain capillary endothelial cells increased about twofold in the hippocampus  which was completely prevented by MK-801. Furthermore  neurodegeneration developing in the hippocampus and parahippocampal regions was reduced by the glutamate antagonist. In contrast  the Pgp inhibitor tariquidar did not affect the SE-induced overexpression of Pgp or neurodegeneration in most regions examined. The data indicate that seizure-induced glutamate release is involved in the regulation of Pgp expression  which can be blocked by MK-801. The finding that MK-801 counteracts both Pgp overexpression and neuronal damage when administered after SE may offer a clinically useful therapeutic option in patients with refractory SE."
"437","18375638","Inhibitory role of Acorus calamus in ferric chloride-induced epileptogenesis in rat.","The roots and rhizomes of Acorus calamus (Family: Araceae) have been used in the ancient systems of medicine for the treatment of various neurological disorders. Of the various methods used for inducing experimental epileptic models  the intracortical administration of ferric chloride (FeCl(3)) into sensorimotor cortex induces recurrent seizures and epileptic discharge similar to human post-traumatic epilepsy through the generation of free radicals. The present study focuses on the effect of Acorus calamus on the behavioral  electroencephalographic  and antioxidant changes in FeCl(3)-induced rat epileptogenesis. Topical administration of FeCl(3) (5 microL; 100 mM) into the sensorimotor cortex of rats showed an increase in the wet dog shake behavior  spike wave discharges together with an significant increase in antioxidant enzyme activity  such as superoxide dismutase and catalase  resulting in an increase in the level of lipid peroxidation in cerebral cortex. Pretreatment with Acorus calamus (200 mg/kg b.w.  p.o. for 14 days) and also diazepam (DZ  20 mg/kg b.w.  i.p.) decreased the WDS behavior  spike wave discharges with single isolated positive waves  and a significant decrease in activity of superoxide dismutase and level of lipid peroxidation was observed in cerebral cortex with respect to those observed in FeCl(3)-induced epileptic group. Data presented in this study clearly show that Acorus calamus possesses the ability for preventing the development of FeCl(3)-induced epileptogenesis by modulating antioxidant enzymes  which in turn exhibit the potentiality of Acorus calamus to be developed as an effective anti-epileptic drug."
"438","18374306","Varying magnitude of GABAergic recurrent inhibition enhancement by different sedative/anesthetic agents in dorsal and ventral hippocampus.","The positive modulation of the GABA(A) receptor (GABA(A)R) is presumably one of the main mechanisms by which several sedatives mediate their actions in the central nervous system. This modulation appears to depend on the presence of alpha and beta GABA(A)R subunits  whose distinct expression in dorsal and ventral hippocampus has been recently shown. Using population spike recordings from the CA1 area of dorsal (DHS) and ventral (VHS) hippocampal slices we compared the effects of seven sedative/anesthetic drugs (diazepam  midazolam  phenobarbital  propofol  pentobarbital  thiopental and alfaxalone) on the GABAergic recurrent inhibition (RI) between the two hippocampal poles. The strength and duration of RI was quantified by measuring an antidromic stimulation-induced suppression of the orthodromic population spike at varying inter-pulse intervals. All drugs enhanced RI in both DHS and VHS but high concentrations of barbiturates and alfaxalone prolonged RI considerably more compared to benzodiazepines or low doses of barbiturates and propofol. Furthermore  the drug-induced prolongation of RI was significantly greater in DHS than in VHS. Thus  RI was enhanced by thiopental (50 microM)  alfaxalone (2.5 microM) and pentobarbital (50 microM) up to 150 ms  150 ms and 270 ms respectively in DHS  and up to 70 ms  100 ms and 150 ms respectively in VHS. In addition  under GABA(B) receptor blockade  thiopental (100 microM) and alfaxalone (10 microM) prolonged GABA(A)R-mediated RI significantly more in DH (up to 900 ms) than in VH (up to 430 ms and 600 ms respectively). This finding provides support to the notion of diversification of intrinsic organization along the septotemporal axis of the hippocampus. Finally  an interesting link was revealed between the magnitude of drug-induced enhancement of RI and the reported sedative potency of the drugs used  suggesting that deep sedation and anesthesia may involve prolongation of GABAergic inhibition."
"439","18364065","Juvenile stress-induced alteration of maturation of the GABAA receptor alpha subunit in the rat.","Profound evidence indicates that GABAA receptors are important in the control of physiological response to stress and anxiety. The alpha subunit type composition contributes significantly to the functional characterization of the GABAA receptors. The alpha2  alpha3  alpha5 subunits are predominately expressed in the brain during embryonic and early postnatal periods of normal rats  whilst alpha1 are most prominent during later developmental stages. In the present study  we examined the long-term effects of juvenile stress on GABA alpha subunit expression in adulthood in the amygdala and hippocampus. We applied the elevated platform stress paradigm at juvenility and used the open-field and startle response tests to assess anxiety level in adulthood. Juvenile stress effects without behavioural tests in adulthood were also examined since previous studies indicated that the mere exposure to these tests might be stressful for rats  enhancing the effects of the juvenile exposure to stress. In adulthood  we quantitatively determined the level of expression of alpha1  alpha2 and alpha3 in the hippocampus and amygdala. Our results indicate that subjecting juvenile stressed rats to additional challenges in adulthood results in an immature-like expression profile of these subunits. To test for potential functional implications of these alterations we examined the effects of the anxiolytic (diazepam) and the sedative (brotizolam) benzodiazepines on juvenile stressed and control rats following additional challenges in adulthood. Juvenile stressed rats were more sensitive to diazepam and less sensitive to brotizolam  suggesting that the alterations in GABA alpha subunit expression in these animals have functional consequences."
"440","18360306","Prenatal diazepam exposure alters respiratory control system and GABAA and adenosine receptor gene expression in newborn rats.","In experimental animals  prenatal diazepam exposure has clearly been associated with behavioral disturbances. Its impact on newborn breathing has not been documented despite potential deleterious consequences for later brain development. We addressed this issue in neonatal rats (0-2 d) born from dams  which consumed 2 mg/kg/d diazepam via drinking fluid throughout gestation. In vivo  prenatal diazepam exposure significantly altered the normoxic-breathing pattern  lowering breathing frequency (105 vs. 125 breaths/min) and increasing tidal volume (16.2 vs. 12.7 mL/kg)  and the ventilatory response to hypoxia  inducing an immediate and marked decrease in tidal volume (-30%) absent in controls. In vitro  prenatal diazepam exposure significantly increased the respiratory-like frequency produced by pontomedullary and medullary preparations (+38% and +19%  respectively) and altered the respiratory-like response to application of nonoxygenated superfusate. Both in vivo and in vitro  the recovery from oxygen deprivation challenges was delayed by prenatal diazepam exposure. Finally  real-time PCR showed that prenatal diazepam exposure affected mRNA levels of alpha1 and alpha2 GABAA receptor subunits and of A1 and A2A adenosine receptors in the brainstem. These mRNA changes  which are region-specific  suggest that prenatal diazepam exposure interferes with developmental events whose impact on the respiratory system maturation deserves further studies."
"441","18358520","Alpha2-containing GABA(A) receptors are involved in mediating stimulant effects of cocaine.","alpha2 subunit-containing GABA(A) receptors are involved in incentive learning associated with cocaine  and in cocaine addiction. Deletion of alpha2-containing receptors abolishes cocaine-induced behavioural sensitisation (BS)  while selective activation of alpha2 receptors  achieved using Ro 15-4513's agonist properties in alpha2(H101R) mice  induced BS. Here  we investigate further the mechanisms underlying Ro 15-4513-induced behavioural sensitisation in alpha2(H101R) mice. alpha2(H101R) mice sensitised to Ro 15-4513 (10 mg/kg) showed an enhanced stimulant response to cocaine (10 mg/kg). In contrast  cocaine (10 mg/kg)-sensitised alpha2(H101R) mice did not show enhanced sensitivity to the stimulant effects of Ro 15-4513 (1  3 and 10 mg/kg)  suggesting that the neural adaptations underlying Ro 15-4513 induced BS are related to  but not identical with those associated with cocaine-induced plasticity. Secondly  we investigated whether alpha2-containing receptors are involved in mediating the ability of BZs to facilitate cocaine-induced activity. The non-selective (i.e.  alpha1  alpha2  alpha3 and alpha5 subtype) benzodiazepine GABA(A) receptor agonist midazolam (10 and 30 mg/kg) potentiated cocaine (10 mg/kg) hyperactivity in wildtype mice  but not in alpha2(H101R) mice  in which alpha2-containing receptors are insensitive to benzodiazepines. To determine where alpha2 receptors are localised we compared BZ-insensitive sites between wildtype (alpha4 and alpha6) and alpha2(H101R) (alpha2  alpha4 and alpha6) mice  using quantitative autoradiography to estimate [(3)H]Ro 15-4513 binding in the presence of 10 muM diazepam. alpha2 receptors were found in projection areas of the mesolimbic dopamine pathway including accumbens  central amygdala  and basolateral amygdala as well as CA1 and CA3 areas of the hippocampus. The involvement of the alpha2-containing receptor in mediating BZ's potentiating effect on cocaine hyperactivity suggests that the locomotor stimulant effects of BZs and psychostimulants may be mediated by a common neural system  but the lack of cross sensitisation to Ro 15-4513 in cocaine-sensitised alpha2(H101R) mice  suggests that this form of BS may occur downstream of plastic events underlying cocaine sensitisation."
"442","18319566","Pharmacological characterization of the newly synthesized nociceptin/orphanin FQ-receptor agonist 1-[1-(1-methylcyclooctyl)-4-piperidinyl]-2-[(3R)-3-piperidinyl]-1H-benzimidazole as an anxiolytic agent.","Nociceptin/orphanin FQ peptide (NOP)-receptor agonists have been shown to produce anxiolytic-like effects in rodents subjected to various behavioral assays. Recently  we developed a new nonpeptide agonist of the NOP receptor  1-[1-(1-methylcyclooctyl)-4-piperidinyl]-2-[(3R)-3-piperidinyl]-1H-benzimidazole (MCOPPB)  as an anxiolytic agent. MCOPPB has a high affinity for the human NOP receptor (pKi = 10.07 +/- 0.01) and selectivity for the NOP receptor over other members of the opioid receptor family: 12-  270- and &gt;1000-fold more selective for the NOP receptor than for the micro-  kappa-  and delta-receptor  respectively. In an ex vivo binding study  MCOPPB (10 mg/kg  p.o.) inhibited signaling through the NOP receptor in the mouse brain  suggesting that it penetrated into the brain after it was orally administered. In the mouse Vogel conflict test  MCOPPB (10 mg/kg  p.o.) and diazepam (3 mg/kg  p.o.) elicited anxiolytic-like effects  although MCOPPB produced a bell-shaped response curve. In addition  MCOPPB (10 mg/kg  p.o.) was still effective as an anxiolytic agent even after repeated administration for 5 days. MCOPPB at an oral dose of 10 mg/kg did not affect locomotor activity or memory  nor did it contribute to ethanol-induced hypnosis. On the other hand  the benzodiazepine-type anxiolytic agent diazepam caused memory deficits and enhanced ethanol-induced hypnosis. These findings suggest that MCOPPB - a compound with few adverse effects on the central nervous system - is a potential therapeutic agent for the treatment of anxiety."
"443","18255166","Reduced GABA neurotransmission underlies hyperalgesia induced by repeated forced swimming stress.","We determined if cutaneous hyperalgesia and pain-induced c-Fos overexpression in the spinal cord produced by repeated forced swimming (FS) stress in the rat were related to changes in GABA neurotransmission by studying spinal release of GABA and the effect of positive modulation of GABA-A receptors with diazepam. Male rats were daily submitted to 10-20 min of either forced swimming or sham swimming (SS) for 3 consecutive days. Two days later  spinal GABA release was estimated by in vivo microdialysis. In other set of rats  either diazepam (2 mg/kg  i.p.) or saline was administered 1h before either SS or FS and inflammatory nociception was assessed with the formalin test; it was followed by removal of lumbar spinal cords for c-Fos immunocytochemistry. Basal and pain-evoked release of GABA in the spinal cord was lower in FS rats than in SS rats. In contrast  pain scores during formalin test late phase and pain-induced c-Fos expression in laminae I-VI of ipsilateral dorsal horn were significantly higher in FS rats than in SS rats. In FS rats  diazepam did not have effect on GABA release but reduced pain scores and overexpression of c-Fos whereas flumazenil (0.1 mg/kg  i.p.)  an antagonist of the benzodiazepine binding site  reversed these effects. When diazepam was given only 1h before the formalin test  it slightly but significantly reduced pain scores during late phase in FS rats but not in SS rats. In conclusion  stress-induced reduction in GABA-A receptor activation is involved in the development of FS stress-induced hyperalgesia."
"444","18234163","Antidepressants induce acute CREB phosphorylation and CRE-mediated gene expression in glial cells: a possible contribution to GDNF production.","Recently  the changes of neuronal and glial plasticity related gene expression following the increase of monoamine are suggested to be important for the therapeutic effect of antidepressants. We previously showed that antidepressants increased glial cell line-derived neurotrophic factor (GDNF) expression  which was dependent on acute activation of protein tyrosine kinase (PTK) and extracellular signal-regulated kinase (ERK) in rat C6 glioma cells (C6 cells) and normal human astrocytes (NHA). Transcription of many genes including GDNF is directed by the cAMP responsive element (CRE) and its cognate transcription factor CRE binding protein (CREB). In this study  we showed that amitriptyline  a tricyclic antidepressant  acutely increased phosphorylation of CREB  without altering the level of total CREB in C6 cells as well as in NHA. In contrast  acute amitriptyline treatment did not affect phosphorylation of CREB in SH-SY5Y cells  a human neuroblastoma cell line. Different classes of antidepressants as well as amitriptyline acutely increased phosphorylation of CREB  but haloperidol and diazepam did not. The amitriptyline-induced phosphorylation of CREB was completely blocked by U0126 [a mitogen-activated protein (MAP) kinase kinase 1 inhibitor] and genistein (a PTK inhibitor)  but not by inhibitors of protein kinase A  p38 MAP kinase  or Ca(2+)/calmodulin-dependent kinase. Amitriptyline treatment also increased the expression of luciferase reporter gene regulated by CRE elements. The amitriptyline-induced luciferase activity was completely inhibited by U0126 in the same as phosphorylation of CREB. These results suggest that antidepressants acutely increase CREB activity in PTK and ERK-dependent manners  which might contribute to gene expression including GDNF in glial cells."
"445","18220560","Cholinesterase reactivators: the fate and effects in the organism poisoned with organophosphates/nerve agents.","Understanding the mechanism of action of organophosphates (OP)/nerve agents -- irreversible acetylcholinesterase (AChE  EC 3.1.1.7) inhibition at the cholinergic synapses followed by metabolic dysbalance of the organism -- two therapeutic principles for antidotal treatment are derived. The main drugs are anticholinergics that antagonize the effects of accumulated acetylcholine at the cholinergic synapses and cholinesterase reactivators (oximes) reactivating inhibited AChE. Anticonvulsants such as diazepam are also used to treat convulsions. Though there are experimental data on a good therapeutic effects of reactivators  some attempts to underestimate the role of reactivators as effective antidotes against OP poisoning have been made. Some arguments on the necessity of their administration following OP poisoning are discussed. Their distribution patterns and some metabolic and pharmacological effects are described with the aim to resolve the question on their effective use  possible repeated administration in the treatment of OP poisoning  their peripheral and central effects including questions on their penetration through the blood brain barrier as well as a possibility to achieve their effective concentration for AChE reactivation in the brain. Reactivation of cholinesterases in the peripheral and central nervous system is described and it is underlined its importance for the survival or death of the organism poisoned with OP. Metabolization and some other effects of oximes (not connected with AChE reactivation) are discussed (e.g. forming of the phosphonylated oxime  parasympatholytic action  hepatotoxicity  behavioral changes etc.). An universality of oximes able to reactivate AChE inhibited by all OP is questioned and therefore  needs of development of new oximes is underlined."
"446","18217189","Sedative and anticonvulsant effects of zolpidem in adult and aged mice.","To evaluate the possible age-related differences in the behavioral effects of zolpidem  a widely used hypnotic  we compared the effects of zolpidem on the locomotor activity and on the seizure threshold for pentylenetetrazole (PTZ) and picrotoxin (given by i.v. infusion) between adult (3 months) and aged (13 months) mice. Zolpidem (10 mg/kg) produced similar enhancements of the seizure threshold in adult and aged mice. The drug was more potent against PTZ- than against picrotoxin-induced seizures. Diazepam (1 mg/kg)  which was taken for comparison  had a weaker effect on picrotoxin-induced tonic seizures in aged than in adult mice. Sedative effect of zolpidem (10 mg/kg)  as assessed by its effect on the locomotor activity  was very strong in both groups of mice. The results suggest that sedative and antiseizure effects of zolpidem are not changed in aged mice."
